Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24;Column25;Column26
72;38;-18;-2;1000;51867;6425;158028;14000;1462;2161;55394;238808;904728;13;4724;52206;238805;812805;84208;3;391;2388;1000;3884;233409
72;39;31;-2;1000;51867;64237;157968;140416;1462;2161;55358;238808;904456;13;473;52225;23881;812566;843;3;392;2388;1000;3895;233556
72;40;-23;0;1000;51867;64256;158144;140199;1462;2161;55412;238808;904077;13;4732;52179;238805;812672;84294;3;391;2388;1000;3892;233841
72;41;-16;1;1000;51867;64312;157911;139901;1462;2161;55418;238808;904753;13;4734;52177;238802;812676;83696;3;392;2388;1000;3897;233317
72;42;-8;2;1000;51867;64203;158593;139702;1462;2161;55396;238804;905336;13;4745;52148;238804;813235;84466;3;393;2388;1000;3907;232882
72;43;7;-3;1000;51867;6424;158259;140401;1462;2161;55359;238808;904436;13;4727;52174;238806;812444;84017;3;391;2388;1000;3895;233261
72;44;15;-1;1000;51867;64188;158927;140409;1462;2161;55375;238811;904616;13;4723;52132;238812;812538;84197;3;393;2388;1000;390;23335
72;45;-15;-1;1000;51867;64254;159129;140336;1462;2161;55376;238811;904407;13;4745;52163;23881;812528;84237;3;392;2388;1000;3896;233563
72;46;23;-1;1000;51867;64317;158689;140433;1462;2161;55405;238801;90456;13;4723;52188;238809;813412;83975;3;392;2388;1000;3889;233192
72;47;-11;-5;1000;51867;64239;158782;140283;1462;2161;5539;238807;904802;13;4728;52167;238804;812718;84199;3;389;2388;1000;391;233764
72;48;1;-4;1000;51867;64257;159562;140247;1462;2161;55398;238804;905325;13;4727;52208;238807;812958;84369;3;392;2388;1000;3882;234053
72;49;-23;-4;1000;51867;6425;158934;140459;1462;2161;55355;238808;904274;13;4745;52183;238808;812888;83987;3;393;2388;1000;3888;233656
72;50;27;-3;1000;51867;64244;159192;140372;1462;2161;5541;238803;904358;13;4739;52208;238807;812692;84025;3;392;2388;1000;3897;234179
72;51;-17;1;1000;51867;64256;158766;140154;1462;2161;55386;238804;903906;13;4724;52158;238806;812573;84052;3;392;2388;1000;3904;23461
72;52;-24;-3;1000;51867;64267;157713;140685;1462;2161;55367;238808;904244;13;4756;52156;238803;812575;84157;3;391;2388;1000;3895;233853
72;53;-49;4;1000;51867;64245;159144;140064;1462;2161;55357;238806;904629;13;4713;52177;238807;813075;84079;3;393;2388;1000;3888;233185
72;54;2;-4;1000;51867;64269;158371;140538;1462;2161;55405;238807;904524;13;4729;52144;238804;812754;84318;3;393;2388;1000;3885;2331
72;55;2;2;1000;51867;64248;158759;140705;1462;2161;55356;238809;905437;13;4727;52188;238805;813182;84139;3;391;2388;1000;389;233438
72;56;22;0;1000;51867;64225;158794;139844;1462;2161;55401;238806;904439;13;4749;52189;238806;812964;84162;3;392;2388;1000;3893;232541
72;57;-4;-4;1000;51867;64244;158552;140754;1462;2161;5540;238813;904173;13;4731;52158;238808;813104;84419;3;394;2388;1000;3906;233182
72;58;9;3;1000;51867;64272;159445;139104;1462;216;55367;238807;904492;13;4721;5217;238814;812952;8425;3;393;2388;1000;389;233245
72;59;-2;-1;1000;51867;64301;158727;139999;1462;2161;55394;238811;904531;13;4737;52164;238809;81315;83832;3;392;2388;1000;3892;232723
72;60;-1;0;1000;51867;64263;158615;140245;1462;2161;55403;238807;904948;13;4746;52186;238809;81303;84227;3;393;2388;1000;3879;234057
72;61;12;0;1000;51867;64242;15886;139654;1462;2161;55353;238808;904882;13;4742;52215;238812;81284;84084;3;393;2388;1000;3877;233468
72;62;1;-4;1000;51867;64219;158994;140471;1462;2161;55371;23881;904824;13;4742;52187;238806;812686;84102;3;392;2388;1000;3893;233102
72;63;12;4;1000;51867;64198;158176;140893;1462;2161;55349;23881;904467;13;4729;5222;23881;812204;84336;3;392;2388;1000;3896;234096
72;64;-9;-1;1000;51867;64219;15910;140466;1462;2161;55361;238809;904873;13;4728;52227;238813;812773;84089;3;392;2388;1000;391;233865
72;65;7;3;1000;51867;64299;158697;140241;1462;2161;55331;238804;904722;13;4735;52169;238806;812816;84165;3;391;2388;1000;387;23344
72;66;-27;5;1000;51867;64235;158855;140259;1462;2161;55366;238808;904343;13;4734;52121;238807;812984;84266;3;393;2388;1000;3901;23421
72;67;8;4;1000;51867;64167;158347;140916;1462;2161;55519;238815;905247;13;4733;5220;23881;812698;84104;3;393;2388;1000;3905;234175
72;68;-19;4;1000;51867;64244;158583;140367;1462;2161;55416;238806;90437;13;474;52174;238808;813489;84537;3;392;2388;1000;3893;233045
72;69;0;0;1000;51867;64304;158765;140178;1462;2161;55459;238804;90427;13;4732;52271;238806;812592;84567;3;392;2388;1000;3888;234293
72;70;26;2;1000;51867;64253;158439;140429;1462;2161;55432;238805;904825;13;4744;52208;238805;813173;84136;3;393;2388;1000;3887;233183
72;71;-2;-5;1000;51867;6422;158884;140117;1462;2161;55391;238811;904687;13;4739;52195;238809;812878;84215;3;393;2388;1000;3885;232892
72;72;-9;-5;1000;51867;64241;158987;14050;1462;2161;55393;238812;904225;13;4715;52164;238811;812649;8384;3;392;2388;1000;3894;233155
72;73;-33;3;1000;51867;64241;15887;14138;1462;2161;55398;238805;904421;13;4743;52187;238813;812747;84239;3;393;2388;1000;3882;23302
72;74;6;5;1000;51867;64273;158847;140139;1462;2161;55405;238807;903549;13;4731;52239;238803;812923;84435;3;392;2388;1000;3889;234178
72;75;-42;4;1000;51867;64222;158621;14082;1462;2161;55358;238809;905135;13;4741;52154;238804;812508;84118;3;392;2388;1000;3895;23358
72;76;-16;3;1000;51867;64226;158199;14030;1462;2161;55335;23881;904342;13;4737;52163;238809;812833;8416;3;392;2388;1000;390;233079
72;77;-4;1;1000;51867;6429;158287;140086;1462;2161;5537;238815;904428;13;4745;52167;238808;812845;84101;3;391;2388;1000;3864;233389
72;78;-22;0;1000;51867;64229;15858;140456;1462;2161;55363;238808;904472;13;4727;52191;23881;812802;84419;3;392;2388;1000;388;232692
72;79;17;1;1000;51867;6432;159382;139243;1462;2161;55386;238806;904939;13;4755;52158;238805;812676;8383;3;394;2388;1000;3876;23286
72;80;39;-5;1000;51867;64232;15874;140312;1462;2161;55379;238805;905096;13;4735;52188;238814;812001;8457;3;392;2388;1000;3906;23452
72;81;-14;2;1000;51867;64219;158987;14007;1462;2161;55441;238805;904841;13;474;5221;238808;812655;8451;3;391;2388;1000;3885;234537
72;82;-25;-3;1000;51867;64236;158556;140995;1462;2161;55279;238809;904543;13;4724;5216;238807;812912;84426;3;393;2388;1000;3891;232472
72;83;-19;-4;1000;51867;6421;157648;141049;1462;2161;55322;238812;90486;13;4761;52203;23881;812634;84264;3;391;2388;1000;3887;233447
72;84;-5;4;1000;51867;64224;158722;140673;1462;2161;55431;238812;903882;13;4732;52188;238814;812563;83936;3;393;2388;1000;3897;233912
72;85;1;-1;1000;51867;64245;157713;140305;1462;2161;55413;238812;90373;13;4741;52223;23881;812821;84005;3;392;2388;1000;3892;233455
72;86;28;3;1000;51867;64216;158597;140809;1462;2161;55405;238808;904932;13;4743;5220;238805;812335;84445;3;393;2388;1000;3889;2344
72;87;-27;-3;1000;51867;64224;159204;140834;1462;2161;5530;238809;904438;13;4741;52193;238807;812828;83947;3;392;2388;1000;3897;234377
72;88;24;1;1000;51867;64262;158967;140752;1462;2161;55324;238809;904727;13;4734;52153;238809;812521;84303;3;395;2388;1000;3887;233295
72;89;-22;1;1000;51867;64232;159098;140476;1462;2161;55402;238805;904982;13;4744;52194;238811;812749;84325;3;392;2388;1000;3888;232434
72;90;-2;-4;1000;51867;64211;15855;140405;1462;2161;55355;238808;904089;13;4746;52148;238807;812621;8422;3;392;2388;1000;3889;233376
72;91;15;0;1000;51867;64271;159176;140254;1462;2161;55426;238808;904335;13;474;52168;238808;812344;84412;3;393;2388;1000;3905;233576
72;92;27;-1;1000;51867;64279;158979;140329;1462;2161;55405;238809;904878;13;4739;52095;23881;812579;84462;3;393;2388;1000;3893;233444
72;93;-3;2;1000;51867;64274;159001;140238;1462;2161;55338;238811;904491;13;4735;52129;238803;812751;84092;3;392;2388;1000;3906;232881
72;94;-22;-3;1000;51867;64259;158073;140795;1462;2161;55296;238808;904533;13;4729;52161;238814;812873;84126;3;393;2388;1000;3918;233019
72;95;3;0;1000;51867;64242;158944;140581;1462;2161;55446;238805;904401;13;4747;52111;238809;812564;8407;3;392;2388;1000;3896;233623
72;96;2;-5;1000;51867;64308;15903;140759;1462;2161;55253;238813;904494;13;4759;5217;238806;81267;84143;3;392;2388;1000;3867;23217
72;97;15;-4;1000;51867;64218;157954;141409;1462;2161;55328;238812;90406;13;4756;52188;238805;813103;84511;3;393;2388;1000;3898;233865
72;98;17;3;1000;51867;64267;158454;139338;1462;216;55363;238809;903843;13;4748;52164;238811;812072;8432;3;394;2388;1000;3896;232747
72;99;13;4;1000;51867;64243;158717;140518;1462;2161;55326;238814;904862;13;4735;52182;238813;81209;84328;3;392;2388;1000;3886;23234
72;100;-1;1;1000;51867;64272;158663;140727;1462;2161;55331;23881;904833;13;4754;52224;238813;811882;84292;3;393;2388;1000;3895;233139
72;101;-3;2;1000;51867;64282;159352;140841;1462;2161;55414;238813;903964;13;4743;52136;238812;812366;84236;3;392;2388;1000;3891;232813
72;102;21;-4;1000;51867;64228;158907;141299;1462;2161;55396;238809;903951;13;4744;5213;238809;812479;84021;3;393;2388;1000;3887;232866
72;103;-3;2;1000;51867;64233;15880;140193;1462;2161;55368;238807;904533;13;4741;5210;238812;813276;84235;3;393;2388;1000;3886;233434
72;104;-19;2;1000;51867;64264;158809;141452;1462;2161;55391;238803;904417;13;4752;5214;238807;812876;8397;3;392;2388;1000;3882;233269
72;105;8;-4;1000;51867;64328;158935;139941;1462;2161;5532;238806;90385;13;475;5218;238812;813049;84227;3;392;2388;1000;388;232464
72;106;-39;-3;1000;51867;64208;158942;140501;1462;2161;55326;23881;904846;13;4747;52177;238807;812534;84351;3;393;2388;1000;3902;232556
72;107;-4;-2;1000;51867;64299;159148;140733;1462;2161;55467;238811;904454;13;4752;52186;238811;812497;8406;3;391;2388;1000;390;233288
72;108;16;1;1000;51867;64318;15845;140555;1462;2161;55317;238817;904329;13;4749;52171;238815;812537;83998;3;391;2388;1000;3867;233644
72;109;44;-4;1000;51867;64239;158597;141173;1462;2161;55359;238806;903925;13;4742;52176;238808;812582;84401;3;393;2388;1000;3897;232636
72;110;-32;-1;1000;51867;64196;15883;140771;1462;2161;55356;238812;904257;13;4744;52156;238812;812553;84408;3;392;2388;1000;390;233186
72;111;-12;5;1000;51867;64244;15925;14055;1462;2161;55386;238809;904841;13;4746;52142;238812;812453;84543;3;394;2388;1000;3885;233436
72;112;6;0;1000;51867;64203;15873;140202;1462;2161;55317;238804;904942;13;4748;52169;238811;812018;84543;3;393;2388;1000;3884;232403
72;113;3;4;1000;51867;64234;158981;140984;1462;2161;55382;238804;904618;13;4756;52156;238805;812818;83946;3;393;2388;1000;3883;233812
72;114;-2;-3;1000;51867;64258;158411;140197;1462;2161;55324;238817;904492;13;4753;52215;238819;812863;84156;3;392;2388;1000;3862;232887
72;115;1;-1;1000;51867;6425;158833;140814;1462;2161;55341;23881;904426;13;4757;52199;23881;812507;8431;3;392;2388;1000;3892;233188
72;116;-3;4;1000;51867;64205;158417;140817;1462;2161;55406;23881;905143;13;4754;52123;238805;812708;84416;3;392;2388;1000;3895;232691
72;117;-24;3;1000;51867;64231;159168;141188;1462;2161;55339;23881;904418;13;4733;52171;238815;812285;84333;3;393;2388;1000;3875;233553
72;118;-3;5;1000;51867;64279;158765;140643;1462;2161;5541;238809;904376;13;4731;52163;238809;812518;84277;3;392;2388;1000;388;233109
72;119;24;-5;1000;51867;64291;158671;141967;1462;2161;55301;238815;904127;13;4757;52147;238806;812876;83999;3;394;2388;1000;3897;233608
72;120;5;-4;1000;51867;64218;15811;141218;1462;2161;55424;238812;904629;13;4752;52176;238807;812931;84329;3;393;2388;1000;3876;233913
72;121;22;-3;1000;51867;64235;158592;141289;1462;2161;55372;23881;904122;13;4742;52116;23881;812546;84213;3;392;2388;1000;3888;23373
72;122;-11;4;1000;51867;6427;158404;140904;1462;2161;55265;238815;904559;13;4762;52129;238816;811813;84174;3;392;2388;1000;3886;232898
72;123;-3;3;1000;51867;64286;15962;140259;1462;2161;55371;238811;904725;13;4747;5217;238813;812612;84255;3;394;2388;1000;3895;233206
72;124;5;-5;1000;51867;64259;158321;140283;1462;2161;5529;238808;904883;13;4752;52103;238814;812888;84268;3;393;2388;1000;3895;232397
72;125;18;-3;1000;51867;64232;15832;140268;1462;2161;55351;238808;904022;13;4771;52164;238812;81235;84404;3;392;2388;1000;3882;233085
72;126;5;-1;1000;51867;64243;159056;140615;1462;2161;55309;23881;903472;13;4754;52155;238817;812038;84289;3;394;2388;1000;3898;232709
72;127;14;2;1000;51867;64283;159253;140534;1462;2161;55331;238812;904818;13;4755;52137;238809;812602;84134;3;395;2388;1000;3877;233261
72;128;18;-4;1000;51867;64244;158726;141287;1462;2161;5533;238818;90459;13;4751;52131;238814;812048;84393;3;392;2388;1000;3896;2332
72;129;0;-3;1000;51867;6422;159185;140509;1462;2161;55367;238813;903841;13;4754;52144;238813;812623;84082;3;393;2388;1000;3883;232383
72;130;9;-2;1000;51867;64289;15959;141728;1462;2161;55336;238814;904479;13;4762;52106;238812;81291;8422;3;394;2388;1000;3889;232856
72;131;16;0;1000;51867;64227;158329;140635;1462;2161;55353;238814;904453;13;4752;52104;238808;812754;84256;3;392;2388;1000;389;232871
72;132;-11;4;1000;51867;64251;158593;141078;1462;2161;5533;238816;903823;13;4755;52147;238812;812198;83928;3;394;2388;1000;3887;232743
72;133;-14;3;1000;51867;64277;158487;141429;1462;2161;55303;238814;903519;13;4759;52071;238817;812087;84524;3;394;2388;1000;3886;233481
72;134;-12;2;1000;51867;64268;158738;140277;1462;2161;55294;238813;90447;13;4748;5211;238814;812712;84299;3;394;2388;1000;3879;233118
72;135;2;-3;1000;51867;64262;159333;141048;1462;2161;55322;238815;903722;13;4739;52133;238816;812833;84621;3;395;2388;1000;389;231745
72;136;-26;4;1000;51867;64212;159287;141273;1462;2161;55375;238815;904407;13;475;52168;238812;812836;8436;3;394;2388;1000;3887;232867
72;137;5;2;1000;51867;64242;159117;141319;1462;2161;55343;238816;903889;13;4722;52122;238813;812498;84994;3;393;2388;1000;3881;232565
72;138;-7;-5;1000;51867;64274;159188;140731;1462;2161;55326;238811;904622;13;4743;52129;238815;812975;84146;3;393;2388;1000;3859;232724
72;139;-1;4;1000;51867;64259;159343;141519;1462;2161;55301;23881;904267;13;4759;5213;23881;812028;84203;3;394;2388;1000;3884;232388
72;140;44;-2;1000;51867;64216;15943;140719;1462;2161;55346;238817;90358;13;4768;52103;238821;812779;84406;3;394;2388;1000;3877;231814
72;141;-3;-1;1000;51867;64248;159356;140746;1462;2161;55374;238813;904635;13;4761;52138;238818;812016;84347;3;393;2388;1000;3884;233351
72;142;-2;5;1000;51867;64294;159316;141191;1462;2161;55361;238812;904786;13;4765;52136;238811;812827;84229;3;393;2388;1000;3873;232584
72;143;-1;2;1000;51867;6431;159117;140948;1462;2161;55323;238817;904255;13;4766;52097;238813;81244;84384;3;394;2388;1000;3876;232942
72;144;32;-2;1000;51867;64279;158802;141797;1462;2161;55294;238816;904655;13;4749;52098;23881;812604;842;3;393;2388;1000;3884;23294
72;145;-22;2;1000;51867;64235;159063;140737;1462;2161;55395;238812;903091;13;4758;52104;238813;81193;84435;3;393;2388;1000;3862;232534
72;146;-6;0;1000;51867;64252;158652;140907;1462;2161;55255;238814;904499;13;4737;52081;238813;812574;84355;3;394;2388;1000;3872;232334
72;147;22;4;1000;51867;64242;159302;141188;1462;2161;55274;238817;903468;13;4753;52113;238815;812273;84515;3;391;2388;1000;3877;234248
72;148;-3;0;1000;51867;64266;159075;141582;1462;2161;55365;238811;904488;13;4736;52146;238815;812283;8468;3;393;2388;1000;3889;233415
72;149;-51;2;1000;51867;64251;159165;140471;1462;2161;55293;238813;904857;13;476;52125;238814;811564;84521;3;396;2388;1000;3882;233
72;150;23;1;1000;51867;64244;15936;140411;1462;2161;55342;238815;90466;13;4747;52154;238816;811887;84032;3;394;2388;1000;3897;233032
72;151;-31;0;1000;51867;64265;159366;140628;1462;2161;5524;238812;903955;13;4765;52126;23881;812317;84634;3;394;2388;1000;3866;232498
72;152;18;-2;1000;51867;64295;159223;141244;1462;2161;55226;238816;904663;13;4749;52132;238816;812405;84555;3;393;2388;1000;3876;233037
72;153;-4;4;1000;51867;6426;158929;141251;1462;2161;55264;238817;90461;13;4758;52099;238813;81262;8431;3;394;2388;1000;3863;232881
72;154;-7;-1;1000;51867;64276;158589;140993;1462;2161;55274;238818;903669;13;4771;52125;238819;812012;84389;3;392;2388;1000;3865;232662
72;155;25;0;1000;51867;64302;158953;140774;1462;2161;55296;238816;904344;13;476;52109;23882;811886;84104;3;394;2388;1000;3869;23312
72;156;2;2;1000;51867;64283;158822;141527;1462;2161;55312;238814;903608;13;4749;52085;23882;812019;84302;3;393;2388;1000;3857;232223
72;157;25;0;1000;51867;64273;158879;140224;1462;2161;55281;238818;904294;13;4783;52092;238818;812128;844;3;394;2388;1000;3866;232466
72;158;33;3;1000;51867;64285;159582;140614;1462;2161;55311;238818;904001;13;4777;52095;238819;812085;84658;3;393;2388;1000;390;232714
72;159;-13;-4;1000;51867;64326;159698;141613;1462;2161;55262;238814;904176;13;478;52088;238817;812545;8461;3;394;2388;1000;3882;232748
72;160;7;4;1000;51867;64304;159927;141275;1462;2161;55324;238816;903894;13;4756;52077;238818;812011;8443;3;394;2388;1000;3886;232349
72;161;-17;-4;1000;51867;64298;159237;141824;1462;2161;55343;238821;904199;13;4769;5208;238815;812512;84792;3;395;2388;1000;3864;23308
72;162;15;-3;1000;51867;64316;159416;140801;1462;2161;55275;238814;904417;13;4768;52069;238818;812348;84698;3;394;2388;1000;3869;232613
72;163;-16;2;1000;51867;64295;159062;14193;1462;2161;55289;238815;904416;13;4756;52084;238812;812412;84382;3;393;2388;1000;3883;232288
72;164;4;-2;1000;51867;64348;159117;141376;1462;2161;55222;238811;90434;13;4781;52039;238816;812127;84412;3;395;2388;1000;3874;232951
72;165;8;2;1000;51867;64302;159806;141862;1462;2161;55377;238817;903585;13;4761;52049;238822;811235;84569;3;393;2388;1000;3871;232389
72;166;-49;-4;1000;51867;6431;159746;14126;1462;2161;55291;238813;904329;13;4758;52111;238817;811775;84448;3;393;2388;1000;3867;231301
72;167;-14;-1;1000;51867;64376;15881;141158;1462;2161;55258;238817;904539;13;4781;52047;238818;812058;84568;3;393;2388;1000;3871;232907
72;168;7;-4;1000;51867;64327;159065;141336;1462;2161;5525;238823;903419;13;4784;52038;23882;811819;8463;3;395;2388;1000;3871;23159
72;169;7;1;1000;51867;64304;159072;141956;1462;2161;55263;23882;903653;13;4789;52126;238822;811589;84586;3;393;2388;1000;3865;232519
72;170;-15;-4;1000;51867;64267;159008;142024;1462;2161;55261;238818;903359;13;4781;52027;238816;811349;84597;3;394;2388;1000;3872;23296
72;171;43;5;1000;51867;64245;158949;140646;1462;2161;55298;238819;904245;13;479;52122;238819;811361;84434;3;393;2388;1000;3886;232047
72;172;3;-1;1000;51867;64234;159686;141326;1462;2161;55298;23882;904216;13;4779;52055;238821;811934;84592;3;393;2388;1000;388;232441
72;173;11;3;1000;51867;6435;159429;142207;1462;2161;55319;238818;903526;13;4766;52018;238811;811811;84593;3;395;2388;1000;3864;232048
72;174;-8;1;1000;51867;64258;158837;142451;1462;2161;55269;238823;903707;13;4776;52078;238819;811366;8495;3;394;2388;1000;389;232908
72;175;-6;-1;1000;51867;64333;159365;141219;1462;2161;55222;238824;903085;13;4789;52038;238821;811269;84746;3;394;2388;1000;3872;231389
72;176;-6;2;1000;51867;64312;159698;141507;1462;2161;55245;238822;903795;13;4787;52102;238818;812041;84612;3;394;2388;1000;3875;232615
72;177;-26;-2;1000;51867;64328;159503;142398;1462;2161;55219;238823;903996;13;4792;5205;238824;811904;84877;3;392;2388;1000;3862;230412
72;178;1;3;1000;51867;64336;159484;14211;1462;2161;55187;238826;903902;13;4774;52132;238819;811719;85403;3;394;2388;1000;3872;232104
72;179;3;-2;1000;51867;64307;15858;141232;1462;2161;55212;238818;90357;13;4798;52007;23882;811448;84588;3;396;2388;1000;3869;231966
72;180;-22;2;1000;51867;64363;159267;14195;1462;2161;55271;23882;902839;13;4784;52078;23882;811545;84716;3;396;2388;1000;3852;232751
72;181;6;-3;1000;51867;64336;159876;141275;1462;2161;55207;238824;90378;13;4789;52061;238825;811977;84769;3;393;2388;1000;3877;232382
72;182;51;2;1000;51867;64312;159798;141585;1462;2161;55239;238815;903486;13;4761;52091;238829;811265;8465;3;394;2388;1000;387;232426
72;183;-14;0;1000;51867;64312;160023;141763;1462;2161;55244;238822;903887;13;4804;52082;238821;811956;84205;3;395;2388;1000;3865;231824
72;184;-22;-4;1000;51867;64285;159185;142438;1462;2161;55242;238821;903408;13;4779;52103;238823;81184;84974;3;395;2388;1000;3861;231739
72;185;19;4;1000;51867;64296;159753;142517;1462;2161;55277;23882;903485;13;4799;5206;23882;811303;84384;3;393;2388;1000;3867;231838
72;186;-19;0;1000;51867;64279;159154;141652;1462;2161;55253;238826;903993;13;4782;52037;238821;811564;84784;3;394;2388;1000;3879;232751
72;187;-1;-2;1000;51867;6430;159557;142363;1462;2161;55231;23882;903077;13;4783;52085;238827;811565;84892;3;395;2388;1000;3846;231483
72;188;11;-2;1000;51867;64324;160117;141433;1462;2161;55204;238828;903527;13;4785;5202;238823;811278;84784;3;396;2388;1000;3873;231722
72;189;17;2;1000;51867;64352;159795;142387;1462;2161;55222;238821;903118;13;4794;52008;238816;81098;8493;3;394;2388;1000;3854;231882
72;190;1;-4;1000;51867;64289;158919;14185;1462;2161;55243;23882;903296;13;479;52017;238829;810762;8486;3;394;2388;1000;3882;233064
72;191;-13;0;1000;51867;64369;159854;142687;1462;2161;55257;238825;903995;13;479;51983;238818;811186;84985;3;396;2388;1000;3869;231994
72;192;-17;5;1000;51867;64297;158867;142185;1462;2161;55253;238826;903681;13;4783;52066;238823;810656;8481;3;396;2388;1000;3865;231499
72;193;54;3;1000;51867;6429;158852;14180;1462;2161;55203;238825;902821;13;4797;5203;238826;811238;84852;3;394;2388;1000;3862;231101
72;194;-5;-2;1000;51867;64351;159991;141767;1462;2161;55242;238823;903119;13;4803;52011;238824;811349;84897;3;395;2388;1000;3858;231617
72;195;3;4;1000;51867;6436;159735;142179;1462;2161;55162;238822;902619;13;4785;51995;238829;811386;8507;3;394;2388;1000;3854;231961
72;196;16;2;1000;51867;64347;160041;143182;1462;2161;55187;238824;903999;13;4813;51986;238826;811106;85309;3;394;2388;1000;3856;231307
72;197;11;3;1000;51867;64341;159887;141988;1462;2161;55129;238824;903991;13;480;52029;238829;810614;84702;3;394;2388;1000;3854;231234
72;198;33;1;1000;51867;64314;159226;142592;1462;2161;55213;238828;903648;13;4787;52047;238828;810809;85234;3;396;2388;1000;3865;231465
72;199;-4;0;1000;51867;64376;15974;142875;1462;2161;55186;238833;902954;13;4803;52008;238826;81104;8497;3;395;2388;1000;3849;231716
72;200;-7;1;1000;51867;6434;159837;142556;1462;2161;55197;238828;903716;13;4811;51954;23883;811317;84741;3;395;2388;1000;3854;230704
72;201;2;4;1000;51867;64309;159136;14220;1462;2161;55131;238831;903261;13;4801;51969;238823;811101;8513;3;395;2388;1000;3846;231764
72;202;1;-4;1000;51867;64293;160162;142393;1462;2161;55144;238825;902666;13;4806;51985;238825;811298;84835;3;396;2388;1000;3857;230016
72;203;32;5;1000;51867;6435;159742;143048;1462;2161;55185;238824;903009;13;4808;51975;238823;81080;85218;3;397;2388;1000;384;231053
72;204;12;5;1000;51867;64333;15985;143008;1462;2161;55113;238829;902864;13;4792;51932;238826;810891;85212;3;395;2388;1000;3848;230454
72;205;4;4;1000;51867;64308;160174;142358;1462;2161;55187;238831;902675;13;4798;51963;238827;811266;84834;3;396;2388;1000;3852;231502
72;206;4;-1;1000;51867;64299;160184;142706;1462;2161;55113;238829;903129;13;4798;52006;238828;810522;85162;3;397;2388;1000;3841;230915
72;207;2;-1;1000;51867;64366;160665;143307;1462;2161;55078;238834;902427;13;4826;51944;238832;809994;85239;3;397;2388;1000;3846;229674
72;208;-48;-2;1000;51867;64296;160045;142475;1462;2161;55218;23883;903067;13;4814;52018;238829;810532;85017;3;395;2388;1000;3844;231472
72;209;-2;-3;1000;51867;64431;159838;143017;1462;2161;55168;238834;902617;13;4823;51986;238826;810482;85523;3;397;2388;1000;3844;230791
72;210;0;-2;1000;51867;6433;16055;142853;1462;2161;55191;238829;902988;13;4823;51945;23883;810377;85114;3;396;2388;1000;3839;230848
72;211;11;2;1000;51867;64372;160033;142909;1462;2161;55063;238834;903475;13;4815;51962;238833;810398;85147;3;394;2388;1000;3851;230211
72;212;0;1;1000;51867;6439;159873;143624;1462;2161;55068;23883;902824;13;481;52018;23883;810149;85229;3;395;2388;1000;3845;230712
72;213;7;-3;1000;51867;64391;159772;142784;1462;2161;55089;238832;903307;13;4817;51948;238836;810327;85519;3;395;2388;1000;3846;231649
73;1;32;5;1000;51867;64284;159137;140894;1462;2161;55329;238815;904235;13;4746;52126;238811;812212;84092;3;394;2388;1000;3872;232402
73;2;-55;-3;1000;51867;64246;159455;141522;1462;2161;55317;238815;904379;13;4757;52106;238814;812045;84365;3;393;2388;1000;3885;232368
73;3;-4;3;1000;51867;64278;15936;141145;1462;2161;55306;238814;903949;13;4748;52134;23881;812408;84456;3;392;2388;1000;3886;233427
73;4;-22;3;1000;51867;64302;15965;140371;1462;2161;5527;238816;904115;13;4747;52137;238813;811963;84621;3;392;2388;1000;3886;232171
73;5;24;-4;1000;51867;64326;158644;141037;1462;2161;55329;23881;904272;13;477;52099;23881;812189;84456;3;392;2388;1000;3877;232411
73;6;-5;4;1000;51867;64257;159668;141412;1462;2161;55315;238816;903884;13;4748;52104;238817;811773;84794;3;393;2388;1000;3884;233956
73;7;-25;5;1000;51867;64247;159301;140935;1462;2161;5531;238813;90370;13;4761;52121;238811;812262;84211;3;394;2388;1000;3866;233231
73;8;4;0;1000;51867;64254;158611;140254;1462;2161;55386;238814;903587;13;4769;52085;23881;812284;84295;3;393;2388;1000;3894;231835
73;9;7;0;1000;51867;64289;158795;141317;1462;2161;55322;238812;903708;13;4753;52138;238809;812109;84535;3;392;2388;1000;3894;233646
73;10;7;3;1000;51867;64307;158684;141507;1462;2161;5530;238819;904087;13;4744;5210;23881;812234;84523;3;392;2388;1000;3892;233222
73;11;2;-2;1000;51867;64194;159456;140769;1462;2161;55268;238819;904228;13;4756;52114;238811;811856;84535;3;394;2388;1000;3874;233484
73;12;41;2;1000;51867;64255;158623;140249;1462;2161;5535;238813;904561;13;4767;52116;238817;812372;84598;3;393;2388;1000;3887;232067
73;13;12;0;1000;51867;64284;159206;141163;1462;2161;55272;238812;904159;13;4756;52105;238815;812157;84603;3;393;2388;1000;3877;232815
73;14;-6;2;1000;51867;64239;158775;141379;1462;2161;55321;238815;904606;13;4753;52109;238813;811513;84211;3;391;2388;1000;3871;232478
73;15;18;-2;1000;51867;64247;158955;140719;1462;2161;55365;238815;904694;13;4758;52106;238813;812233;84465;3;393;2388;1000;3867;232624
73;16;16;-2;1000;51867;64242;159253;140925;1462;2161;55241;238815;90451;13;4757;52106;238813;812562;84386;3;392;2388;1000;389;232383
73;17;2;-2;1000;51867;64282;159318;140447;1462;2161;5529;23881;904044;13;4749;52173;238816;812512;84128;3;392;2388;1000;3875;233393
